W+1/RB1in/4,Forward,9300,0.0222713
W+1/RB1out/4,Forward,9300,0.0174757
W+1/RB2out/4,Forward,9300,0.0194521
W+1/RB2in/4,Central,9300,0.0728961
W+1/RB2in/4,Forward,9300,0.0249374
W+1/RB2in/4,Backward,9300,0.030863
W+1/RB1out/4,Backward,9300,0.0121775
W+1/RB1in/4,Backward,9300,0.0302308
W+1/RB2out/4,Backward,9300,0.0194999
W+1/RB4/4+,Forward,9300,0.0118403
W+1/RB4/4++,Forward,9300,0.829864
W+1/RB3/4-,Forward,9300,0.0136289
W+1/RB3/4+,Forward,9300,0.0227161
W+1/RB4/4--,Forward,9300,0.0227137
W+1/RB4/4-,Forward,9300,0.0704483
W+1/RB3/4-,Backward,9300,0.0332495
W+1/RB3/4+,Backward,9300,0.0240739
W+1/RB4/4--,Backward,9300,0.0243567
W+1/RB4/4-,Backward,9300,0.050721
W+1/RB4/4+,Backward,9300,0.00932074
W+1/RB4/4++,Backward,9300,0.0215689
W+1/RB4/5-,Backward,9300,0.0276435
W+1/RB4/5+,Backward,9300,0.0357871
W+1/RB3/5-,Backward,9300,0.0303309
W+1/RB3/5+,Backward,9300,0.0129229
W+1/RB2in/5,Forward,9300,0.268406
W+1/RB2in/5,Backward,9300,0.0273951
W+1/RB2in/5,Central,9300,0.0589687
W+1/RB4/5-,Forward,9300,0.0259105
W+1/RB4/5+,Forward,9300,0.0394791
W+1/RB3/5-,Forward,9300,0.0297328
W+1/RB3/5+,Forward,9300,0.0454063
W+1/RB2out/5,Forward,9300,0.0192934
W+1/RB1out/5,Forward,9300,0.326887
W+1/RB1in/5,Forward,9300,0.0462846
W+1/RB1in/5,Backward,9300,0.0180549
W+1/RB1out/5,Backward,9300,0.133236
W+1/RB2out/5,Backward,9300,0.0157553
W+1/RB2in/6,Central,9300,0.0951035
W+1/RB2in/6,Backward,9300,0.0772654
W+1/RB2in/6,Forward,9300,0.185594
W+1/RB1out/6,Backward,9300,0.0248939
W+1/RB2out/6,Backward,9300,0.0145386
W+1/RB1in/6,Backward,9300,0.0160167
W+1/RB4/6-,Backward,9300,0.0286335
W+1/RB4/6+,Backward,9300,0.0649895
W+1/RB3/6-,Backward,9300,0.0394616
W+1/RB3/6+,Backward,9300,0.0322569
W+1/RB3/6-,Forward,9300,0.138939
W+1/RB3/6+,Forward,9300,0.0308398
W+1/RB4/6-,Forward,9300,0.0423358
W+1/RB4/6+,Forward,9300,0.0501111
W+1/RB2out/6,Forward,9300,0.021093
W+1/RB1out/6,Forward,9300,0.0226614
W+1/RB1in/6,Forward,9300,0.0265347
W+1/RB4/7-,Forward,9300,0.0369317
W+1/RB4/7+,Forward,9300,0.0300427
W+1/RB3/7-,Forward,9300,0.0185337
W+1/RB3/7+,Forward,9300,0.0317324
W+1/RB2in/7,Backward,9300,0.0191515
W+1/RB2in/7,Central,9300,0.0468414
W+1/RB2in/7,Forward,9300,0.0256503
W+1/RB3/7-,Backward,9300,0.0220613
W+1/RB3/7+,Backward,9300,0.0478278
W+1/RB4/7-,Backward,9300,0.0439409
W+1/RB4/7+,Backward,9300,0.0255309
W+1/RB1in/7,Backward,9300,0.0314058
W+1/RB2out/7,Backward,9300,0.0153333
W+1/RB1out/7,Backward,9300,0.0128231
W+1/RB2out/7,Forward,9300,0.0298981
W+1/RB1in/7,Forward,9300,0.0536829
W+1/RB1out/7,Forward,9300,0.0125973
W+1/RB3/8-,Backward,9300,0.0276584
W+1/RB3/8+,Backward,9300,0.112247
W+1/RB4/8-,Backward,9300,0.0587053
W+1/RB4/8+,Backward,9300,0.0395686
W+1/RB3/8-,Forward,9300,0.0315518
W+1/RB3/8+,Forward,9300,0.0851642
W+1/RB4/8-,Forward,9300,0.0938917
W+1/RB4/8+,Forward,9300,0.0450672
